VehicleID,FuelTime,FuelLevel,Speed,Acceleration,Address,DistanceMeters,TimeGapMinutes,SegmentID,IsSegmentStart,DeltaFuel,FuelRate,RollingMedian,RollingStd,RollingCount,RollingWindowReady,MovementState,FlagFuelZero,FlagLongGap,FlagLargeDelta,FlagSuspiciousGap,QualityFlag,QualityReason,FeatureStatus
21H-00346,2026-08-10 00:00:00,55.7,0.0,,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,,1,1,,,55.7,,1.0,0,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:02:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,2.0,0,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:04:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,3.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:06:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,4.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:08:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:10:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:12:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:14:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:16:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:18:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:20:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:22:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:24:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:26:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:29:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,3.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:31:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:33:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:35:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:37:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
21H-00346,2026-08-10 00:39:00,55.7,0.0,0.0,"Quốc Lộ 70, Xã Yên Bình, Tỉnh Lào Cai",0.0,2.0,1,0,0.0,0.0,55.7,0.0,5.0,1,Stopped,0,0,0,0,0,VALID,VALID
